-------------ALL IMPORTED------------
-------------Big Data Train Text File WAS ALREADY MADE------------
-------------Big Data Test Text File WAS ALREADY MADE------------
04/05/2021 09:12:51 - WARNING - __main__ -   Process rank: -1, device: cuda:0, n_gpu: 2distributed training: False, 16-bits training: False
04/05/2021 09:12:51 - INFO - __main__ -   Training/evaluation parameters TrainingArguments(output_dir=/scratch/as11919/Domain-Adaptation/movie_roberta/roberta_DAPT_movies_model_withEVAL, overwrite_output_dir=False, do_train=True, do_eval=True, do_predict=False, evaluation_strategy=IntervalStrategy.NO, prediction_loss_only=False, per_device_train_batch_size=8, per_device_eval_batch_size=8, gradient_accumulation_steps=1, eval_accumulation_steps=None, learning_rate=5e-05, weight_decay=0.0, adam_beta1=0.9, adam_beta2=0.999, adam_epsilon=1e-08, max_grad_norm=1.0, num_train_epochs=3.0, max_steps=-1, lr_scheduler_type=SchedulerType.LINEAR, warmup_ratio=0.0, warmup_steps=0, logging_dir=runs/Apr05_09-12-51_gv04.nyu.cluster, logging_strategy=IntervalStrategy.STEPS, logging_first_step=False, logging_steps=500, save_strategy=IntervalStrategy.STEPS, save_steps=7500, save_total_limit=None, no_cuda=False, seed=42, fp16=False, fp16_opt_level=O1, fp16_backend=auto, fp16_full_eval=False, local_rank=-1, tpu_num_cores=None, tpu_metrics_debug=False, debug=False, dataloader_drop_last=False, eval_steps=500, dataloader_num_workers=0, past_index=-1, run_name=/scratch/as11919/Domain-Adaptation/movie_roberta/roberta_DAPT_movies_model_withEVAL, disable_tqdm=False, remove_unused_columns=True, label_names=None, load_best_model_at_end=False, metric_for_best_model=None, greater_is_better=None, ignore_data_skip=False, sharded_ddp=[], deepspeed=None, label_smoothing_factor=0.0, adafactor=False, group_by_length=False, report_to=['tensorboard', 'wandb'], ddp_find_unused_parameters=None, dataloader_pin_memory=True, skip_memory_metrics=False, _n_gpu=2)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
{'loss': 2.2989, 'learning_rate': 4.158144629074608e-05, 'epoch': 0.51}
{'loss': 1.9867, 'learning_rate': 1.0620187300234153e-05, 'epoch': 2.36}
{'loss': 1.9983, 'learning_rate': 1.0592218683259888e-05, 'epoch': 2.36}
{'loss': 2.0048, 'learning_rate': 1.0564250066285623e-05, 'epoch': 2.37}
{'loss': 2.0275, 'learning_rate': 1.0536281449311357e-05, 'epoch': 2.37}
{'loss': 2.0031, 'learning_rate': 1.0508312832337092e-05, 'epoch': 2.37}
{'loss': 2.0433, 'learning_rate': 1.0480344215362827e-05, 'epoch': 2.37}
{'loss': 2.0511, 'learning_rate': 1.0452375598388562e-05, 'epoch': 2.37}
{'loss': 2.0152, 'learning_rate': 1.0424406981414295e-05, 'epoch': 2.37}
{'loss': 1.9819, 'learning_rate': 1.039643836444003e-05, 'epoch': 2.38}
{'loss': 2.0021, 'learning_rate': 1.0368469747465765e-05, 'epoch': 2.38}
{'loss': 1.9958, 'learning_rate': 1.0340501130491498e-05, 'epoch': 2.38}
{'loss': 2.0057, 'learning_rate': 1.0312532513517232e-05, 'epoch': 2.38}
{'loss': 1.9568, 'learning_rate': 1.0284563896542967e-05, 'epoch': 2.38}
{'loss': 2.0214, 'learning_rate': 1.0256595279568702e-05, 'epoch': 2.38}
{'loss': 1.9902, 'learning_rate': 1.0228626662594437e-05, 'epoch': 2.39}
{'loss': 2.0043, 'learning_rate': 1.020065804562017e-05, 'epoch': 2.39}
{'loss': 1.9927, 'learning_rate': 1.0172689428645905e-05, 'epoch': 2.39}
{'loss': 2.0525, 'learning_rate': 1.014472081167164e-05, 'epoch': 2.39}
{'loss': 1.9875, 'learning_rate': 1.0116752194697375e-05, 'epoch': 2.39}
{'loss': 2.0232, 'learning_rate': 1.0088783577723109e-05, 'epoch': 2.39}
{'loss': 2.0073, 'learning_rate': 1.0060814960748844e-05, 'epoch': 2.4}
{'loss': 2.0006, 'learning_rate': 1.0032846343774579e-05, 'epoch': 2.4}
{'loss': 1.9894, 'learning_rate': 1.0004877726800314e-05, 'epoch': 2.4}
{'loss': 1.9976, 'learning_rate': 9.976909109826047e-06, 'epoch': 2.4}
{'loss': 2.0289, 'learning_rate': 9.948940492851782e-06, 'epoch': 2.4}
{'loss': 2.0171, 'learning_rate': 9.920971875877517e-06, 'epoch': 2.4}
{'loss': 2.0175, 'learning_rate': 9.89300325890325e-06, 'epoch': 2.41}
{'loss': 1.9898, 'learning_rate': 9.865034641928984e-06, 'epoch': 2.41}
{'loss': 2.0145, 'learning_rate': 9.837066024954719e-06, 'epoch': 2.41}
{'loss': 1.9929, 'learning_rate': 9.809097407980454e-06, 'epoch': 2.41}
{'loss': 2.0424, 'learning_rate': 9.781128791006189e-06, 'epoch': 2.41}
{'loss': 2.0283, 'learning_rate': 9.753160174031922e-06, 'epoch': 2.41}
{'loss': 2.0415, 'learning_rate': 9.725191557057657e-06, 'epoch': 2.42}
{'loss': 2.0335, 'learning_rate': 9.697222940083392e-06, 'epoch': 2.42}
{'loss': 2.0058, 'learning_rate': 9.669254323109127e-06, 'epoch': 2.42}
{'loss': 2.0318, 'learning_rate': 9.64128570613486e-06, 'epoch': 2.42}
{'loss': 2.003, 'learning_rate': 9.613317089160595e-06, 'epoch': 2.42}
{'loss': 1.9946, 'learning_rate': 9.58534847218633e-06, 'epoch': 2.42}
{'loss': 2.0524, 'learning_rate': 9.557379855212065e-06, 'epoch': 2.43}
{'loss': 2.0072, 'learning_rate': 9.529411238237799e-06, 'epoch': 2.43}
{'loss': 2.0514, 'learning_rate': 9.501442621263534e-06, 'epoch': 2.43}
{'loss': 1.9808, 'learning_rate': 9.473474004289267e-06, 'epoch': 2.43}
{'loss': 1.9943, 'learning_rate': 9.445505387315002e-06, 'epoch': 2.43}
{'loss': 2.0142, 'learning_rate': 9.417536770340735e-06, 'epoch': 2.43}
{'loss': 2.0065, 'learning_rate': 9.38956815336647e-06, 'epoch': 2.44}
{'loss': 2.055, 'learning_rate': 9.361599536392205e-06, 'epoch': 2.44}
{'loss': 2.0069, 'learning_rate': 9.33363091941794e-06, 'epoch': 2.44}
{'loss': 2.0475, 'learning_rate': 9.305662302443674e-06, 'epoch': 2.44}
{'loss': 1.9538, 'learning_rate': 9.277693685469409e-06, 'epoch': 2.44}
{'loss': 2.0084, 'learning_rate': 9.249725068495144e-06, 'epoch': 2.45}
{'loss': 2.0387, 'learning_rate': 9.221756451520879e-06, 'epoch': 2.45}
{'loss': 1.9891, 'learning_rate': 9.193787834546612e-06, 'epoch': 2.45}
{'loss': 1.9982, 'learning_rate': 9.165819217572347e-06, 'epoch': 2.45}
{'loss': 1.9917, 'learning_rate': 9.137850600598082e-06, 'epoch': 2.45}
{'loss': 2.0134, 'learning_rate': 9.109881983623817e-06, 'epoch': 2.45}
{'loss': 1.9845, 'learning_rate': 9.08191336664955e-06, 'epoch': 2.46}
{'loss': 1.9817, 'learning_rate': 9.053944749675285e-06, 'epoch': 2.46}
{'loss': 1.9578, 'learning_rate': 9.025976132701019e-06, 'epoch': 2.46}
{'loss': 1.9636, 'learning_rate': 8.998007515726754e-06, 'epoch': 2.46}
{'loss': 2.0096, 'learning_rate': 8.970038898752487e-06, 'epoch': 2.46}
{'loss': 1.9751, 'learning_rate': 8.942070281778222e-06, 'epoch': 2.46}
{'loss': 2.0141, 'learning_rate': 8.914101664803957e-06, 'epoch': 2.47}
{'loss': 2.0302, 'learning_rate': 8.886133047829692e-06, 'epoch': 2.47}
{'loss': 2.011, 'learning_rate': 8.858164430855425e-06, 'epoch': 2.47}
{'loss': 1.9652, 'learning_rate': 8.83019581388116e-06, 'epoch': 2.47}
{'loss': 1.9868, 'learning_rate': 8.802227196906895e-06, 'epoch': 2.47}
{'loss': 1.9931, 'learning_rate': 8.77425857993263e-06, 'epoch': 2.47}
{'loss': 1.9859, 'learning_rate': 8.746289962958364e-06, 'epoch': 2.48}
{'loss': 1.9905, 'learning_rate': 8.718321345984099e-06, 'epoch': 2.48}
{'loss': 1.966, 'learning_rate': 8.690352729009834e-06, 'epoch': 2.48}
{'loss': 1.9854, 'learning_rate': 8.662384112035569e-06, 'epoch': 2.48}
{'loss': 1.992, 'learning_rate': 8.634415495061302e-06, 'epoch': 2.48}
{'loss': 1.9865, 'learning_rate': 8.606446878087037e-06, 'epoch': 2.48}
{'loss': 1.9647, 'learning_rate': 8.57847826111277e-06, 'epoch': 2.49}
{'loss': 2.028, 'learning_rate': 8.550509644138506e-06, 'epoch': 2.49}
{'loss': 2.031, 'learning_rate': 8.522541027164239e-06, 'epoch': 2.49}
{'loss': 1.965, 'learning_rate': 8.494572410189974e-06, 'epoch': 2.49}
{'loss': 1.9799, 'learning_rate': 8.466603793215709e-06, 'epoch': 2.49}
{'loss': 1.9749, 'learning_rate': 8.438635176241444e-06, 'epoch': 2.49}
{'loss': 1.9551, 'learning_rate': 8.410666559267177e-06, 'epoch': 2.5}
{'loss': 1.9745, 'learning_rate': 8.382697942292912e-06, 'epoch': 2.5}
{'loss': 1.9988, 'learning_rate': 8.354729325318647e-06, 'epoch': 2.5}
{'loss': 1.9896, 'learning_rate': 8.326760708344382e-06, 'epoch': 2.5}
{'loss': 2.0224, 'learning_rate': 8.298792091370116e-06, 'epoch': 2.5}
{'loss': 2.036, 'learning_rate': 8.27082347439585e-06, 'epoch': 2.5}
{'loss': 1.9607, 'learning_rate': 8.242854857421586e-06, 'epoch': 2.51}
{'loss': 2.0377, 'learning_rate': 8.21488624044732e-06, 'epoch': 2.51}
{'loss': 2.0077, 'learning_rate': 8.186917623473054e-06, 'epoch': 2.51}
{'loss': 1.9901, 'learning_rate': 8.158949006498787e-06, 'epoch': 2.51}
{'loss': 1.9959, 'learning_rate': 8.130980389524522e-06, 'epoch': 2.51}
{'loss': 1.9975, 'learning_rate': 8.103011772550257e-06, 'epoch': 2.51}
{'loss': 1.9949, 'learning_rate': 8.07504315557599e-06, 'epoch': 2.52}
{'loss': 2.0348, 'learning_rate': 8.047074538601726e-06, 'epoch': 2.52}
{'loss': 2.0173, 'learning_rate': 8.01910592162746e-06, 'epoch': 2.52}
{'loss': 2.0141, 'learning_rate': 7.991137304653196e-06, 'epoch': 2.52}
{'loss': 2.0171, 'learning_rate': 7.963168687678929e-06, 'epoch': 2.52}
{'loss': 1.9605, 'learning_rate': 7.935200070704664e-06, 'epoch': 2.52}
{'loss': 2.0057, 'learning_rate': 7.907231453730399e-06, 'epoch': 2.53}
{'loss': 1.9631, 'learning_rate': 7.879262836756134e-06, 'epoch': 2.53}
{'loss': 2.0387, 'learning_rate': 7.851294219781867e-06, 'epoch': 2.53}
{'loss': 1.961, 'learning_rate': 7.823325602807602e-06, 'epoch': 2.53}
{'loss': 1.9879, 'learning_rate': 7.795356985833337e-06, 'epoch': 2.53}
{'loss': 2.0005, 'learning_rate': 7.76738836885907e-06, 'epoch': 2.53}
{'loss': 1.9848, 'learning_rate': 7.739419751884806e-06, 'epoch': 2.54}
{'loss': 2.0193, 'learning_rate': 7.711451134910539e-06, 'epoch': 2.54}
{'loss': 1.9873, 'learning_rate': 7.683482517936274e-06, 'epoch': 2.54}
{'loss': 1.9657, 'learning_rate': 7.655513900962009e-06, 'epoch': 2.54}
{'loss': 2.0161, 'learning_rate': 7.627545283987743e-06, 'epoch': 2.54}
{'loss': 1.9844, 'learning_rate': 7.599576667013477e-06, 'epoch': 2.54}
{'loss': 1.9648, 'learning_rate': 7.571608050039212e-06, 'epoch': 2.55}
{'loss': 1.971, 'learning_rate': 7.543639433064947e-06, 'epoch': 2.55}
{'loss': 1.9649, 'learning_rate': 7.515670816090681e-06, 'epoch': 2.55}
{'loss': 2.0164, 'learning_rate': 7.487702199116416e-06, 'epoch': 2.55}
{'loss': 1.9889, 'learning_rate': 7.459733582142151e-06, 'epoch': 2.55}
{'loss': 1.9791, 'learning_rate': 7.431764965167885e-06, 'epoch': 2.55}
{'loss': 1.9875, 'learning_rate': 7.403796348193619e-06, 'epoch': 2.56}
{'loss': 2.0057, 'learning_rate': 7.375827731219353e-06, 'epoch': 2.56}
{'loss': 1.9423, 'learning_rate': 7.347859114245088e-06, 'epoch': 2.56}
{'loss': 1.9839, 'learning_rate': 7.319890497270823e-06, 'epoch': 2.56}
{'loss': 1.974, 'learning_rate': 7.291921880296557e-06, 'epoch': 2.56}
{'loss': 1.9796, 'learning_rate': 7.263953263322292e-06, 'epoch': 2.56}
{'loss': 1.9766, 'learning_rate': 7.235984646348027e-06, 'epoch': 2.57}
{'loss': 1.9893, 'learning_rate': 7.208016029373761e-06, 'epoch': 2.57}
{'loss': 1.9585, 'learning_rate': 7.180047412399495e-06, 'epoch': 2.57}
{'loss': 1.9852, 'learning_rate': 7.152078795425229e-06, 'epoch': 2.57}
{'loss': 2.001, 'learning_rate': 7.124110178450964e-06, 'epoch': 2.57}
{'loss': 1.9912, 'learning_rate': 7.096141561476699e-06, 'epoch': 2.57}
{'loss': 1.989, 'learning_rate': 7.0681729445024325e-06, 'epoch': 2.58}
{'loss': 2.0103, 'learning_rate': 7.0402043275281675e-06, 'epoch': 2.58}
{'loss': 1.9844, 'learning_rate': 7.0122357105539025e-06, 'epoch': 2.58}
{'loss': 1.9792, 'learning_rate': 6.984267093579637e-06, 'epoch': 2.58}
{'loss': 2.0177, 'learning_rate': 6.956298476605371e-06, 'epoch': 2.58}
{'loss': 1.995, 'learning_rate': 6.928329859631105e-06, 'epoch': 2.58}
{'loss': 2.0133, 'learning_rate': 6.90036124265684e-06, 'epoch': 2.59}
{'loss': 1.981, 'learning_rate': 6.872392625682575e-06, 'epoch': 2.59}
{'loss': 1.9382, 'learning_rate': 6.844424008708308e-06, 'epoch': 2.59}
{'loss': 1.9449, 'learning_rate': 6.816455391734043e-06, 'epoch': 2.59}
{'loss': 1.974, 'learning_rate': 6.788486774759778e-06, 'epoch': 2.59}
{'loss': 1.9646, 'learning_rate': 6.7605181577855125e-06, 'epoch': 2.59}
{'loss': 2.0436, 'learning_rate': 6.732549540811247e-06, 'epoch': 2.6}
{'loss': 1.9977, 'learning_rate': 6.704580923836981e-06, 'epoch': 2.6}
{'loss': 1.9741, 'learning_rate': 6.676612306862716e-06, 'epoch': 2.6}
{'loss': 1.9395, 'learning_rate': 6.648643689888451e-06, 'epoch': 2.6}
{'loss': 2.0161, 'learning_rate': 6.620675072914184e-06, 'epoch': 2.6}
{'loss': 1.9864, 'learning_rate': 6.592706455939919e-06, 'epoch': 2.6}
{'loss': 1.9802, 'learning_rate': 6.564737838965654e-06, 'epoch': 2.61}
{'loss': 1.9747, 'learning_rate': 6.536769221991388e-06, 'epoch': 2.61}
{'loss': 1.9982, 'learning_rate': 6.508800605017122e-06, 'epoch': 2.61}
{'loss': 2.0356, 'learning_rate': 6.480831988042857e-06, 'epoch': 2.61}
{'loss': 2.0039, 'learning_rate': 6.452863371068592e-06, 'epoch': 2.61}
{'loss': 1.9882, 'learning_rate': 6.424894754094327e-06, 'epoch': 2.61}
{'loss': 1.9767, 'learning_rate': 6.39692613712006e-06, 'epoch': 2.62}
{'loss': 2.0131, 'learning_rate': 6.368957520145795e-06, 'epoch': 2.62}
{'loss': 1.9474, 'learning_rate': 6.34098890317153e-06, 'epoch': 2.62}
{'loss': 2.0302, 'learning_rate': 6.313020286197264e-06, 'epoch': 2.62}
{'loss': 1.9877, 'learning_rate': 6.285051669222998e-06, 'epoch': 2.62}
{'loss': 1.9998, 'learning_rate': 6.257083052248733e-06, 'epoch': 2.62}
{'loss': 1.9675, 'learning_rate': 6.229114435274468e-06, 'epoch': 2.63}
{'loss': 1.984, 'learning_rate': 6.201145818300202e-06, 'epoch': 2.63}
{'loss': 1.9748, 'learning_rate': 6.173177201325937e-06, 'epoch': 2.63}
{'loss': 1.9974, 'learning_rate': 6.145208584351671e-06, 'epoch': 2.63}
{'loss': 2.0001, 'learning_rate': 6.117239967377405e-06, 'epoch': 2.63}
{'loss': 1.9819, 'learning_rate': 6.089271350403139e-06, 'epoch': 2.63}
{'loss': 1.9743, 'learning_rate': 6.061302733428874e-06, 'epoch': 2.64}
{'loss': 1.9681, 'learning_rate': 6.0333341164546085e-06, 'epoch': 2.64}
{'loss': 1.9848, 'learning_rate': 6.0053654994803435e-06, 'epoch': 2.64}
{'loss': 1.9613, 'learning_rate': 5.977396882506078e-06, 'epoch': 2.64}
{'loss': 1.9879, 'learning_rate': 5.949428265531813e-06, 'epoch': 2.64}
{'loss': 1.9033, 'learning_rate': 5.921459648557547e-06, 'epoch': 2.64}
{'loss': 1.9631, 'learning_rate': 5.893491031583281e-06, 'epoch': 2.65}
{'loss': 1.9713, 'learning_rate': 5.865522414609015e-06, 'epoch': 2.65}
{'loss': 1.943, 'learning_rate': 5.83755379763475e-06, 'epoch': 2.65}
{'loss': 1.9545, 'learning_rate': 5.809585180660484e-06, 'epoch': 2.65}
{'loss': 1.9762, 'learning_rate': 5.781616563686219e-06, 'epoch': 2.65}
{'loss': 1.9617, 'learning_rate': 5.7536479467119536e-06, 'epoch': 2.65}
{'loss': 1.9467, 'learning_rate': 5.7256793297376886e-06, 'epoch': 2.66}
{'loss': 1.9892, 'learning_rate': 5.697710712763423e-06, 'epoch': 2.66}
{'loss': 1.9829, 'learning_rate': 5.669742095789157e-06, 'epoch': 2.66}
{'loss': 1.9272, 'learning_rate': 5.641773478814891e-06, 'epoch': 2.66}
{'loss': 1.9765, 'learning_rate': 5.613804861840626e-06, 'epoch': 2.66}
{'loss': 1.9831, 'learning_rate': 5.58583624486636e-06, 'epoch': 2.66}
{'loss': 1.9526, 'learning_rate': 5.557867627892095e-06, 'epoch': 2.67}
{'loss': 1.9818, 'learning_rate': 5.5298990109178294e-06, 'epoch': 2.67}
{'loss': 1.9507, 'learning_rate': 5.5019303939435645e-06, 'epoch': 2.67}
{'loss': 1.9797, 'learning_rate': 5.473961776969299e-06, 'epoch': 2.67}
{'loss': 1.9316, 'learning_rate': 5.445993159995033e-06, 'epoch': 2.67}
{'loss': 1.9684, 'learning_rate': 5.418024543020767e-06, 'epoch': 2.67}
{'loss': 1.9548, 'learning_rate': 5.390055926046502e-06, 'epoch': 2.68}
{'loss': 1.9913, 'learning_rate': 5.362087309072236e-06, 'epoch': 2.68}
{'loss': 1.9979, 'learning_rate': 5.334118692097971e-06, 'epoch': 2.68}
{'loss': 1.9865, 'learning_rate': 5.306150075123705e-06, 'epoch': 2.68}
{'loss': 1.9759, 'learning_rate': 5.27818145814944e-06, 'epoch': 2.68}
{'loss': 1.9708, 'learning_rate': 5.2502128411751745e-06, 'epoch': 2.68}
{'loss': 1.9625, 'learning_rate': 5.222244224200909e-06, 'epoch': 2.69}
{'loss': 1.9439, 'learning_rate': 5.194275607226643e-06, 'epoch': 2.69}
{'loss': 1.9663, 'learning_rate': 5.166306990252378e-06, 'epoch': 2.69}
{'loss': 1.9467, 'learning_rate': 5.138338373278112e-06, 'epoch': 2.69}
{'loss': 1.974, 'learning_rate': 5.110369756303847e-06, 'epoch': 2.69}
{'loss': 2.0064, 'learning_rate': 5.082401139329581e-06, 'epoch': 2.7}
{'loss': 1.9907, 'learning_rate': 5.054432522355316e-06, 'epoch': 2.7}
{'loss': 1.9357, 'learning_rate': 5.02646390538105e-06, 'epoch': 2.7}
{'loss': 1.9595, 'learning_rate': 4.9984952884067845e-06, 'epoch': 2.7}
{'loss': 1.9752, 'learning_rate': 4.970526671432519e-06, 'epoch': 2.7}
{'loss': 1.9676, 'learning_rate': 4.942558054458254e-06, 'epoch': 2.7}
{'loss': 1.9625, 'learning_rate': 4.914589437483988e-06, 'epoch': 2.71}
{'loss': 1.9871, 'learning_rate': 4.886620820509723e-06, 'epoch': 2.71}
{'loss': 2.0005, 'learning_rate': 4.858652203535457e-06, 'epoch': 2.71}
{'loss': 1.9664, 'learning_rate': 4.830683586561192e-06, 'epoch': 2.71}
{'loss': 1.985, 'learning_rate': 4.802714969586926e-06, 'epoch': 2.71}
{'loss': 1.9353, 'learning_rate': 4.77474635261266e-06, 'epoch': 2.71}
{'loss': 1.9339, 'learning_rate': 4.746777735638395e-06, 'epoch': 2.72}
{'loss': 1.9942, 'learning_rate': 4.71880911866413e-06, 'epoch': 2.72}
{'loss': 1.9524, 'learning_rate': 4.690840501689864e-06, 'epoch': 2.72}
{'loss': 1.9874, 'learning_rate': 4.662871884715599e-06, 'epoch': 2.72}
{'loss': 1.993, 'learning_rate': 4.634903267741333e-06, 'epoch': 2.72}
{'loss': 1.9443, 'learning_rate': 4.606934650767068e-06, 'epoch': 2.72}
{'loss': 1.9705, 'learning_rate': 4.578966033792801e-06, 'epoch': 2.73}
{'loss': 1.9347, 'learning_rate': 4.550997416818536e-06, 'epoch': 2.73}
{'loss': 1.987, 'learning_rate': 4.5230287998442705e-06, 'epoch': 2.73}
{'loss': 1.9696, 'learning_rate': 4.4950601828700055e-06, 'epoch': 2.73}
{'loss': 1.9862, 'learning_rate': 4.46709156589574e-06, 'epoch': 2.73}
{'loss': 1.9562, 'learning_rate': 4.439122948921475e-06, 'epoch': 2.73}
{'loss': 1.9623, 'learning_rate': 4.411154331947209e-06, 'epoch': 2.74}
{'loss': 1.9539, 'learning_rate': 4.383185714972944e-06, 'epoch': 2.74}
{'loss': 1.9712, 'learning_rate': 4.355217097998677e-06, 'epoch': 2.74}
{'loss': 1.939, 'learning_rate': 4.327248481024412e-06, 'epoch': 2.74}
{'loss': 1.9775, 'learning_rate': 4.299279864050146e-06, 'epoch': 2.74}
{'loss': 1.9612, 'learning_rate': 4.271311247075881e-06, 'epoch': 2.74}
{'loss': 1.9609, 'learning_rate': 4.2433426301016155e-06, 'epoch': 2.75}
{'loss': 2.015, 'learning_rate': 4.2153740131273505e-06, 'epoch': 2.75}
{'loss': 1.9748, 'learning_rate': 4.187405396153085e-06, 'epoch': 2.75}
{'loss': 1.9372, 'learning_rate': 4.159436779178819e-06, 'epoch': 2.75}
{'loss': 1.9283, 'learning_rate': 4.131468162204553e-06, 'epoch': 2.75}
{'loss': 1.9551, 'learning_rate': 4.103499545230288e-06, 'epoch': 2.75}
{'loss': 1.9416, 'learning_rate': 4.075530928256022e-06, 'epoch': 2.76}
{'loss': 1.9942, 'learning_rate': 4.047562311281757e-06, 'epoch': 2.76}
{'loss': 1.9866, 'learning_rate': 4.019593694307491e-06, 'epoch': 2.76}
{'loss': 1.9588, 'learning_rate': 3.991625077333226e-06, 'epoch': 2.76}
{'loss': 1.9567, 'learning_rate': 3.963656460358961e-06, 'epoch': 2.76}
{'loss': 1.9854, 'learning_rate': 3.935687843384695e-06, 'epoch': 2.76}
{'loss': 1.9432, 'learning_rate': 3.907719226410429e-06, 'epoch': 2.77}
{'loss': 1.9806, 'learning_rate': 3.879750609436164e-06, 'epoch': 2.77}
{'loss': 1.9852, 'learning_rate': 3.851781992461898e-06, 'epoch': 2.77}
{'loss': 1.9147, 'learning_rate': 3.823813375487633e-06, 'epoch': 2.77}
{'loss': 1.9504, 'learning_rate': 3.7958447585133673e-06, 'epoch': 2.77}
{'loss': 1.9284, 'learning_rate': 3.767876141539102e-06, 'epoch': 2.77}
{'loss': 1.9593, 'learning_rate': 3.739907524564836e-06, 'epoch': 2.78}
{'loss': 1.9731, 'learning_rate': 3.711938907590571e-06, 'epoch': 2.78}
{'loss': 1.9488, 'learning_rate': 3.6839702906163052e-06, 'epoch': 2.78}
{'loss': 1.9365, 'learning_rate': 3.65600167364204e-06, 'epoch': 2.78}
{'loss': 1.966, 'learning_rate': 3.628033056667774e-06, 'epoch': 2.78}
{'loss': 1.9391, 'learning_rate': 3.600064439693509e-06, 'epoch': 2.78}
{'loss': 1.9209, 'learning_rate': 3.572095822719243e-06, 'epoch': 2.79}
{'loss': 1.9335, 'learning_rate': 3.5441272057449777e-06, 'epoch': 2.79}
{'loss': 1.9357, 'learning_rate': 3.516158588770712e-06, 'epoch': 2.79}
{'loss': 2.0072, 'learning_rate': 3.488189971796447e-06, 'epoch': 2.79}
{'loss': 1.9466, 'learning_rate': 3.460221354822181e-06, 'epoch': 2.79}
{'loss': 1.9547, 'learning_rate': 3.4322527378479157e-06, 'epoch': 2.79}
{'loss': 1.9775, 'learning_rate': 3.40428412087365e-06, 'epoch': 2.8}
{'loss': 1.9602, 'learning_rate': 3.376315503899385e-06, 'epoch': 2.8}
{'loss': 1.9258, 'learning_rate': 3.348346886925119e-06, 'epoch': 2.8}
{'loss': 1.9462, 'learning_rate': 3.3203782699508536e-06, 'epoch': 2.8}
{'loss': 1.9266, 'learning_rate': 3.292409652976588e-06, 'epoch': 2.8}
{'loss': 2.0096, 'learning_rate': 3.264441036002323e-06, 'epoch': 2.8}
{'loss': 1.933, 'learning_rate': 3.236472419028057e-06, 'epoch': 2.81}
{'loss': 1.9506, 'learning_rate': 3.2085038020537916e-06, 'epoch': 2.81}
{'loss': 1.9744, 'learning_rate': 3.1805351850795257e-06, 'epoch': 2.81}
{'loss': 1.9758, 'learning_rate': 3.1525665681052607e-06, 'epoch': 2.81}
{'loss': 1.965, 'learning_rate': 3.124597951130995e-06, 'epoch': 2.81}
{'loss': 1.9534, 'learning_rate': 3.0966293341567295e-06, 'epoch': 2.81}
{'loss': 1.9461, 'learning_rate': 3.068660717182464e-06, 'epoch': 2.82}
{'loss': 1.9579, 'learning_rate': 3.0406921002081987e-06, 'epoch': 2.82}
{'loss': 1.9638, 'learning_rate': 3.012723483233933e-06, 'epoch': 2.82}
{'loss': 1.9726, 'learning_rate': 2.9847548662596674e-06, 'epoch': 2.82}
{'loss': 1.969, 'learning_rate': 2.956786249285402e-06, 'epoch': 2.82}
{'loss': 1.9884, 'learning_rate': 2.9288176323111366e-06, 'epoch': 2.82}
{'loss': 1.9429, 'learning_rate': 2.9008490153368708e-06, 'epoch': 2.83}
{'loss': 1.9545, 'learning_rate': 2.8728803983626054e-06, 'epoch': 2.83}
{'loss': 1.936, 'learning_rate': 2.84491178138834e-06, 'epoch': 2.83}
{'loss': 1.9529, 'learning_rate': 2.8169431644140746e-06, 'epoch': 2.83}
{'loss': 1.9863, 'learning_rate': 2.7889745474398087e-06, 'epoch': 2.83}
{'loss': 2.0037, 'learning_rate': 2.7610059304655433e-06, 'epoch': 2.83}
{'loss': 1.9256, 'learning_rate': 2.733037313491278e-06, 'epoch': 2.84}
{'loss': 2.0102, 'learning_rate': 2.7050686965170125e-06, 'epoch': 2.84}
{'loss': 1.902, 'learning_rate': 2.6771000795427467e-06, 'epoch': 2.84}
{'loss': 1.9698, 'learning_rate': 2.6491314625684813e-06, 'epoch': 2.84}
{'loss': 1.9299, 'learning_rate': 2.621162845594216e-06, 'epoch': 2.84}
{'loss': 1.9557, 'learning_rate': 2.5931942286199504e-06, 'epoch': 2.84}
